	filename	st_time	label	type
118487	_y8f4QoXsro	93	231	train
185440	yMY1mM1nBvo	473	231	train
110774	YJ2z-9iT_D0	43	231	train
173226	tSgxzeRcJ-o	136	231	train
99869	UUPc8FvoqhA	52	231	train
97662	TgawEGN3EeE	273	231	train
53346	EfGQZCAYclY	269	231	train
80166	N_0CdLWeVPE	266	231	train
43865	BlwyIxWXNZk	436	231	train
136188	g4Ey_LANpJM	221	231	train
88027	QJAl4kjYeso	62	231	train
145405	jFYrdHBSYrI	181	231	train
8681	1IX9aZ21gys	47	231	train
99688	UQhl3n69efc	323	231	train
144405	itj7uPCWRD4	280	231	train
111086	YQ0XE_ivjN4	111	231	train
88028	QJAl4kjYeso	73	231	train
117463	_cWuLBzHZrk	42	231	train
92922	S-GVJK8eeng	10	231	train
104717	WFL4cAL5epE	43	231	train
147493	k-_UOzIGBdk	570	231	train
41634	B54HbRdwdQw	195	231	train
7400	0wLLfjOhD1U	122	231	train
152819	lqCsmr4Nwug	66	231	train
9021	1OSK6icAWrg	12	231	train
74679	LffN8dbvhF4	0	231	train
52118	EGZjCx-4oAE	2	231	train
124805	c6aTLHgqt_g	18	231	train
118178	_rvUh0mAOew	253	231	train
108774	Xcim0z29n2M	164	231	train
88481	QTc6uP8RmZw	129	231	train
172041	suNBpGlFB3o	58	231	train
23112	5OlPDTJlWng	126	231	train
138373	goT167DTcro	91	231	train
72748	L1G5oqpnvMw	5	231	train
140125	hQQEzOBEopQ	225	231	train
52123	EGpUzEU3OBQ	129	231	train
14330	2rr1_i5sEtQ	26	231	train
140627	ha-5LhgpVmQ	946	231	train
8253	1ATEK_RD33Y	129	231	train
52079	EFqZRIoRy1Q	7	231	train
177411	vG1gAbM59po	48	231	train
88482	QTc6uP8RmZw	142	231	train
133671	fDP492OthUc	172	231	train
98859	U8EUXuKGFD8	353	231	train
157046	nHf1frC97Lo	19	231	train
165394	qGPgL6AvMNc	82	231	train
98858	U8EUXuKGFD8	15	231	train
170423	s8FAoejVLe0	62	231	train
135635	ftLjjG5QE1U	110	231	train
140817	hde9o_Jq2Bs	4	231	train
169253	rf_vfdlrtb8	28	231	train
57210	FwYSGNz_70o	282	231	train
52124	EGpUzEU3OBQ	290	231	train
171255	sWq8YujklY8	17	231	train
125701	cQy55B7L9D0	317	231	train
14636	2xGl_U_ldvM	11	231	train
53345	EfGQZCAYclY	114	231	train
147509	k-q53FuMLCQ	117	231	train
49284	DSS-cd080wc	1137	231	train
58867	GVzDGchXS_o	170	231	train
147119	jsagp9KB-rk	25	231	train
63899	I940b6YrGg4	252	231	train
60259	GxX4LeyzwLA	26	231	train
104537	WBUt45EfIAE	28	231	train
116188	_A6uxiPL8ao	230	231	train
80525	Ni3ZeV79vSA	1	231	train
126432	cfQkG0vJDic	184	231	train
63150	HuzCzz7_pk0	74	231	train
122513	bIdyAcGVBGk	293	231	train
21778	5-6rLb4Tqus	157	231	train
148229	kGasxZHZecM	65	231	train
106070	Wi4RVTdHH74	100	231	train
70680	KM5JQBRR-8Y	75	231	train
163884	pj_q_UlQe9M	97	231	train
36199	9RLU3vrpgdo	46	231	train
7401	0wLLfjOhD1U	150	231	train
144873	j3QbLRj8U4A	56	231	train
183734	xjpID-WU1s8	39	231	train
54698	F5YCFsATrVM	239	231	train
154990	m_Pq-O3cigo	5	231	train
186650	ym_c6tICYmg	225	231	train
82371	OLHqnu1WZY8	44	231	train
16240	3MxmA41FKbw	4	231	train
90646	REKGa0568V4	52	231	train
129101	dc2954GqhZk	14	231	train
53195	EcLbWTMWBn0	19	231	train
33257	8Sm8p9Oa2jo	37	231	train
97661	TgawEGN3EeE	255	231	train
111087	YQ0XE_ivjN4	374	231	train
183789	xlCD0-OY7N8	60	232	train
137231	gQpWa7FWSmo	65	232	train
24516	5nD0IZutR4o	7	232	train
77712	Mhzz75z8mbY	166	232	train
125453	cLYPlr2lOeQ	3	232	train
174251	tqPKoNaeqq8	113	232	train
106919	X-nC7RQ8E44	129	232	train
52872	EWJ8UKbMHR0	200	232	train
141230	hn6Qhy7-jNk	208	232	train
160542	oXAtphfyLiY	66	232	train
100741	UluyM55Vfpg	147	232	train
124240	bvI_TsuqyD0	1	232	train
175948	uWq8Q_cIEwE	86	232	train
5237	0MS7NFIs76c	0	232	train
24302	5jdY5o-xXQ4	84	232	train
52561	EQ3FRdi-AMM	3	232	train
129160	ddEnXMK4sKw	26	232	train
19943	4S-Gub71djg	87	232	train
123964	bnm0ztYG4xs	0	232	train
159415	o7LU8xGzQKI	7	232	train
132813	evRQHLE5IWY	0	232	train
186211	yd4Xu9bSWVQ	0	232	train
148329	kIEjPsxY2Kk	155	232	train
182089	xAzsRf6JNs0	0	232	train
104714	WFHSs2hLVyA	114	232	train
102135	VIb6GpH1A4k	188	232	train
105672	Wa9kLG_LkRs	0	232	train
100993	Us0YPCnYNcA	13	232	train
132111	egAwivSZqsw	0	232	train
148058	kCunbnjBIfE	3	232	train
166851	qmoqEi-AVjc	25	232	train
122851	bPfP2rjJfDY	609	232	train
166841	qmc5nXMvp_M	8	232	train
141645	hvVZbjr391I	0	232	train
126094	cZIV-1WJXYs	189	232	train
42054	BCdKYzbtUmQ	419	232	train
144895	j3z3xBP0p4o	0	232	train
95953	T4KVT9kRSbE	0	232	train
104289	W5hJGPns9sw	0	232	train
133482	f95SIXvU2ec	39	232	train
93185	S5kxS83dPAQ	0	232	train
166840	qmc5nXMvp_M	0	232	train
33205	8RqPYL2L-js	235	232	train
2512	-dD8TEWUE0U	8	232	train
170708	sGTKRyQdYmM	0	232	train
111953	YhEn1d0T-A4	118	232	train
154987	m_L0vdr-bRw	179	232	train
152522	lkA47yx4KoM	76	232	train
156114	my8cPgjGrK4	270	232	train
61145	HFIN3vwxeBU	110	232	train
151020	lDTiKYPRo0A	0	232	train
143398	iXuI2Rm02x8	428	232	train
176078	uakgNy3Ywds	0	232	train
179540	wHJ1F3V9Dh0	0	232	train
38731	AD_lPXb5ivY	393	232	train
4785	0DaWK97yLo4	0	232	train
125048	cC3Qi2RZbos	0	232	train
33787	8cUA1MaY3H4	152	232	train
114903	ZiIf-mseWkc	104	232	train
123965	bnm0ztYG4xs	154	232	train
154986	m_L0vdr-bRw	138	232	train
180156	wVw4c2dANg4	15	232	train
88312	QPrSIQPpIO0	17	232	train
23855	5bTE5fbxDsc	877	232	train
114056	ZQWO_DYnq5Q	0	232	train
174748	u1DMEYiZ0Eo	14	232	train
77632	MfeOJgRozw0	296	232	train
170413	s84dIj4zzsQ	0	232	train
6551	0gah3zIgkgs	0	232	train
27649	6ix6YtzZQgY	156	232	train
35304	98botKAWg3I	51	232	train
176314	uhdECKnJ278	8	232	train
172554	t9u8ytjuNbU	128	232	train
122852	bPfP2rjJfDY	655	232	train
154320	mLJi6qCPOcA	31	232	train
179845	wOYLWY6UCu8	0	232	train
151266	lJ8TKjNZlcM	2	232	train
150270	kyPSFCm_gt0	260	232	train
111215	YS_zTwf-FRo	223	232	train
58898	GWfebJBr_J0	287	232	train
105706	Warh2WR5ZjY	9	232	train
111290	YUJIXBwhEXY	14	232	train
20045	4Twu1pnUlpo	84	232	train
132067	efYbEjqviJg	38	232	train
167958	rCdXN2KIRuM	0	232	train
178169	vfP2uyhtvbk	112	232	train
86585	Pny1CWL93Ic	481	232	train
131993	edc34mHxgoc	92	232	train
99280	UHjTgZnEt2Q	17	232	train
48540	DCx_5fHoST0	95	232	train
186278	yeTtN2ND-lM	0	232	train
150564	l3e4xZRysZ4	116	232	train
164854	q3XUw0ok92g	161	232	train
105583	WZMjmYKcYlc	3	232	train
148063	kD2fWNzui78	22	232	train
24517	5nD0IZutR4o	631	232	train
149302	kcWE3fNvkg8	32	232	train
144098	inU2StYzOdg	0	232	train
140029	hOBXx_u3ukE	163	232	train
121708	b1qR1TC_NFI	57	232	train
583	-8Zeh__mQWY	660	232	train
148057	kCunbnjBIfE	0	232	train
88701	QYMPYgEBxp0	619	232	train
167884	rAgmXW8uFCY	107	232	train
175656	uNWaEHsSlmY	62	232	train
25823	69qytzvoJgU	172	232	train
140030	hOBXx_u3ukE	419	232	train
172555	t9u8ytjuNbU	300	232	train
43745	BjhO2nt73j8	87	232	train
75072	LoVvrLPX4eQ	1	232	train
171054	sQP4rxwR7sg	6	232	train
24223	5i9YqVyAfBo	121	232	train
144584	ixeiFrJGL90	142	232	train
103131	VhCA4iPZ80s	283	232	train
187151	yxvpvN5Egns	8	232	train
93595	SFOtTKsyUfo	4	232	train
121110	apgxqR4UL0A	267	232	train
145277	jCoJS7TZMCg	54	232	train
180037	wT6_2UOqfE0	119	232	train
150549	l3HTTGTlG0Q	57	232	train
10101	1gEwupJTJrg	135	232	train
125452	cLXxIk6HwR4	34	232	train
115719	_-ehtlYbWNo	0	232	train
120452	abvHlQJoRfE	184	233	train
41976	BBOeuRRqVZM	219	233	train
59877	GpTWdWGLXoo	30	233	train
7359	0vf-gTakrp0	40	233	train
75030	LnbS66jT3fg	110	233	train
73216	LC2V65OMVbk	65	233	train
100573	Uin2GLP5Rig	147	233	train
4155	03UErpONhHM	30	233	train
40121	Acwz-1RkOic	19	233	train
32176	87nvcbW4QP4	34	233	train
98472	Tznsl5eHNSM	5	233	train
67870	JQPN_Z9YGzY	80	233	train
172539	t9CijeMsd3A	16	233	train
103267	Vk-MYclP7zA	140	233	train
169925	rwXc_DGfgrs	150	233	train
79915	NUBSNWVG55Y	191	233	train
162146	p4z6aTYZbrw	165	233	train
74262	LY5seMVWsqA	229	233	train
127850	dBivnkxNOOc	152	233	train
94301	SWEgAJpqag8	109	233	train
100533	UhXtNJUMI_8	0	233	train
28205	6uLyjTiBlqI	164	233	train
171651	sh7EmimK9nI	66	233	train
155015	ma3vXzK_7Zc	227	233	train
98498	U-_Lx3sHvZo	295	233	train
140217	hSPJ96pRTI0	135	233	train
30513	7aLWxXldUiY	200	233	train
47149	Cm6sp9Nan_g	322	233	train
177794	vTdRA8mKRZc	110	233	train
132572	eprYCZfePuw	151	233	train
76869	MQcS6DqCjKQ	30	233	train
117793	_jpdWLTUDac	193	233	train
137595	gYUFzfh2BBk	30	233	train
105458	WWmt-a1ygfE	873	233	train
134624	fXjfvEcAV6w	474	233	train
88440	QScLaGXUdP0	234	233	train
97157	TWko0__qPpc	218	233	train
179214	wADOUrKT3UE	24	233	train
175578	uLSxHxhceHc	19	233	train
16090	3K8szCe7FoI	169	233	train
27560	6hELJKLhtdo	160	233	train
139255	h6ITaGh5tMY	120	233	train
102163	VIyliuJEDJ0	302	233	train
80196	N_mJmqpTCvE	193	233	train
19345	4G-1YMhKsxU	314	233	train
51397	E3iCYrWuBhc	30	233	train
7402	0wLXmy8UhCw	350	233	train
51026	DwvEFyv6ZOY	119	233	train
159923	oJ7upr60Dbo	135	233	train
20145	4VWx9mdOGVs	13	233	train
98497	U-_Lx3sHvZo	236	233	train
150855	l9OUbqWHOSk	89	233	train
180498	wcqKuyuLC4A	134	233	train
162267	p8-weoSwH1A	82	233	train
16712	3Vha6wMQu6A	155	233	train
31700	7yzktC3hebI	208	233	train
127851	dBivnkxNOOc	175	233	train
126266	ccDKWfN3KAs	166	233	train
48058	D3yi4lO6rVE	30	233	train
159077	nzuzEwUILQ8	270	233	train
59616	GkQgNQ0-4_8	0	233	train
167836	r9kAwDMu-BY	300	233	train
145037	j7QYC64yTHw	30	233	train
23675	5Z8SvWPabJc	76	233	train
122303	bFOxgLpxfXs	30	233	train
49265	DS9VRNABi1I	30	233	train
162934	pNWTXDD53EE	280	233	train
65374	IbfKWNsNZGw	18	233	train
62570	HiF0XL42VZM	45	233	train
153797	m9fuYEtgNCM	89	233	train
85415	PQkEYHHJm1U	178	233	train
104269	W5M37KjyYP4	1107	233	train
92691	RvAnMozwqgE	177	233	train
185910	yXXV3Dt9llE	430	233	train
107181	X58kAKH0kXk	39	233	train
63967	IARt1vLoHEE	100	233	train
186164	ybyX2XpeSt8	60	233	train
84530	P6ZRX36WwJE	213	233	train
134904	fd5LCBRsO3s	30	233	train
155333	mhP7UJw6C5o	132	233	train
58839	GVY5SciSgX4	200	233	train
46129	CU5NW2rzBoc	77	233	train
187849	zCiv9gDWHjs	151	233	train
153798	m9fuYEtgNCM	121	233	train
186492	yjIcKBEohYM	140	233	train
186741	yp9zgGIa7GE	80	233	train
16095	3KCORbhOCpM	320	233	train
114235	ZUADmsqVwt8	30	233	train
116114	_8MM5ETvYYk	15	233	train
19344	4G-1YMhKsxU	147	233	train
89907	QyVa87HQSts	288	233	train
2689	-gQH2hH9TNc	281	233	train
179546	wHNA0PAs7Qo	37	233	train
6377	0daierfmm7A	73	233	train
176279	uggT_Z4DHFg	100	233	train
27875	6nhPbdBpCSY	37	233	train
92395	RnqUgIvMjms	60	233	train
73576	LIyH7JfRvqk	448	233	train
113203	Z8HRDBt1Qw4	634	233	train
184113	xru42dHbpZU	160	233	train
172226	t01ZptBgj3I	193	233	train
17709	3nBeX4lKPWI	173	233	train
151083	lEwuMhX0fhM	20	233	train
33944	8fa05f1H_MM	39	233	train
150421	l0JKkmztuRE	30	233	train
96164	T8z6fwq4ZSE	7	233	train
111300	YUWy4JUYlOk	43	233	train
91984	Rf7oz6e-v1w	16	233	train
8056	16fOm73mYiw	216	233	train
119973	aT5vkweKaCU	200	233	train
21190	4o2mmbMIJFs	24	233	train
84049	OwHJuvt02qg	136	233	train
54043	EsqdtG6Br7o	33	233	train
145250	jCNLE7dDma4	122	233	train
122277	bEg1sTp6Bes	147	233	train
110416	YBCyJcpNpvg	311	233	train
167221	qwDU3RSazMw	116	233	train
102162	VIyliuJEDJ0	169	233	train
171906	spkoMj3FT3k	220	233	train
168249	rIwRDrsAWdI	30	233	train
164491	px8_NnJ4Z_I	150	233	train
170636	sEbVNzbzWW4	10	233	train
46379	CYhBfou48kE	30	233	train
36529	9Y1W_WHUM-k	30	234	train
145853	jQJFuE74OYo	30	234	train
74454	Lb8bmcQPZgs	30	234	train
180027	wT1rvz3MGXg	20	234	train
50918	Duk5ikgbUfU	30	234	train
48041	D3cGxbRkcvc	30	234	train
157763	nXm8OPa6ri4	80	234	train
39855	AZKbERHvNvs	30	234	train
6657	0i_lGB3GshY	220	234	train
14118	2nEjLrb8q6E	30	234	train
84224	P-Rdpdcoops	30	234	train
51204	E-G6U1bpxME	30	234	train
27624	6iTaLFJFouc	30	234	train
17895	3qXCX0ai6Ws	30	234	train
98574	U1L55AqsFIA	30	234	train
95044	SlUk2uT-zm4	30	234	train
16887	3Yk7h8VPQ78	30	234	train
147972	kAm8hxCSoPk	30	234	train
78812	N5pSkJ4wX-M	30	234	train
16364	3PQMG6s6pjY	30	234	train
34866	9-_m04dlwsM	30	234	train
57336	FzfmkWFl16g	200	234	train
77164	MWopgb0XY34	30	234	train
16130	3L-zuyZlGPk	30	234	train
86340	Pj8IFKkW-xc	30	234	train
93863	SLZ2O9m7OQE	30	234	train
37331	9n2eCrxDyqQ	30	234	train
54816	F8416Wv2ayc	30	234	train
6617	0hgwYYQYILs	30	234	train
62238	HcEX6Sfc7GI	30	234	train
159996	oLF6LRVvtG0	30	234	train
36139	9QIWPrBDWPs	30	234	train
7762	12BiXa25oT8	30	234	train
54884	F9jT5ju71dM	30	234	train
3424	-t5hV8VVvtI	30	234	train
63029	HsIbpDvGRus	30	234	train
47078	CkcGPy20OnE	30	234	train
99424	UKdd3aGfrBI	30	234	train
35576	9DpWS0ctg4w	30	234	train
72812	L2aEgKAwKu0	30	234	train
179157	w92W1lVZQ-4	30	234	train
75633	M-0hZXynyC0	30	234	train
32037	85KcVDCQLfc	30	234	train
50425	DlGNHX9er3Y	30	234	train
27439	6eh95tGfiEc	30	234	train
93144	S4mnMQuufus	30	234	train
46347	CY6U0_vGc1E	190	234	train
98415	TyEuh5gA5-k	30	234	train
47533	CtfH80K7m-k	30	234	train
167612	r47N9mdOeXc	30	234	train
19168	4Cc4hviIWts	30	234	train
23508	5WD6iy-rWvU	30	234	train
183289	xat6KiF9qzc	200	234	train
62984	HrCuyJBt444	30	234	train
62399	Hf89tWVqNSA	30	234	train
70711	KMfwplwvb0A	30	234	train
172135	sxcttxilI3Y	30	234	train
147770	k6JQGnV3UsE	30	234	train
132334	elAYtrPrz9Q	30	234	train
73401	LFJ2gwBDsBY	30	234	train
76081	M988gfjxLfQ	30	234	train
88637	QWzUr_7yjZk	30	234	train
1507	-NvDh4fMiWc	30	234	train
77489	McpfTWDxL4A	60	234	train
68475	JcXS1rZxQ9M	30	234	train
61508	HOI7KapLzz4	30	234	train
62340	HeHDHCtcfbI	30	234	train
102126	VILl12Ec8bk	30	234	train
46975	CifufYiqMBQ	140	234	train
83618	OmfFfxf7Wbw	30	234	train
28691	72Ht-1Sq8qU	30	234	train
78361	Mx7Uy8OIm9A	30	234	train
88552	QVG2WPI_JQU	30	234	train
77220	MYISMyasjlI	30	234	train
83955	OtroPrCpBws	30	234	train
75697	M0YY4aWfNMk	30	234	train
88215	QNMEqBmP-QA	30	234	train
21950	52gZKC7x3uA	30	234	train
182284	xFjG18XU3do	30	234	train
10817	1tBrbVX-iIM	30	234	train
136091	g1uza0xyLaE	30	234	train
93731	SIk0-1qWui0	30	234	train
90816	RHiZ_L7-Lkc	30	234	train
73958	LRiNKxZ8v_A	30	234	train
22772	5HDcEcVHGCw	30	234	train
81239	NyhCWmKYN0o	30	234	train
795	-BpMHfa2Saw	30	234	train
93271	S7pLC_XkkPw	30	234	train
85218	PMI3A9ar-Xw	30	234	train
60874	H9gFX3-HedA	30	234	train
91980	Rf6Ot0mQlGM	30	234	train
61861	HVZO2O1lThQ	30	234	train
162236	p762y3keRjQ	30	234	train
36599	9ZFgwiAZzWg	30	234	train
149869	kpzzQWZ_K3s	30	234	train
18999	49rVwHBq8Gg	30	234	train
84178	OzI2LCaPIXc	30	234	train
43552	BfwCrgCSbLA	30	234	train
97495	Td53a6ypWCU	30	234	train
689	-AEZuuoyJug	30	234	train
73043	L8Hre74256I	50	234	train
12021	2DTCSeX3aUY	30	234	train
159394	o6sYa9MaFqw	30	234	train
77578	MeanyeFs_4o	30	234	train
89588	QrSrFuiuQHQ	30	234	train
114431	ZZHWnj6t_RI	30	234	train
41271	Aym5oQX04tI	30	234	train
173619	tbOIFyW8-yY	30	234	train
48474	DBn0Ggw6ATs	50	234	train
77800	MkJVNXKVqp4	30	234	train
21689	4yUkr5BEHEk	30	234	train
101662	V6WwthBJHak	30	234	train
102916	VbOx3nC-OhE	30	234	train
102286	VMDD0ZErfMM	30	234	train
2861	-j9x-d4ZqtY	30	234	train
19173	4ChgPZ3Sjuw	30	234	train
13538	2bt0yL69XNA	30	234	train
102685	VW20IQz_1cc	30	234	train
51460	E4y39bvwROM	30	234	train
66781	J3j3_eYCrd4	30	234	train
75577	Lz-m6hAOLmY	30	234	train
18221	3wrEm6z11d0	30	234	train
67109	JB2zleley5E	30	234	train
181535	wzuRlkW1ogk	0	235	train
185348	yKWi73PKBUA	21	235	train
184387	xyZ6vZTckGU	27	235	train
164115	poq0k1YpWCY	456	235	train
112282	YpWWs6d5OLk	452	235	train
1161	-IFrazA2nwU	101	235	train
144408	its_qTxf1nY	78	235	train
49444	DVRqUwvuuiQ	15	235	train
138631	gtX1BTjZkUc	201	235	train
81926	OBgfIU_RxEg	82	235	train
2843	-iwLYLOIlNA	186	235	train
55746	FSWurLWgshc	308	235	train
175108	u9kewbeFpWM	5	235	train
154751	mUt53LhkXOg	3	235	train
127915	dDRRJXtVdEo	70	235	train
181101	wq9y0tqhpfU	114	235	train
181334	wv5PXaxVrKQ	81	235	train
152788	lpe4ZGhhW80	20	235	train
99253	UHF21eZTzrQ	42	235	train
182829	xRVdwdlKZ_A	222	235	train
682	-A6e83tl4Y8	31	235	train
167800	r97BNYxlszc	7	235	train
92618	RtO6dUwyyNg	239	235	train
132424	en5MRZYdnVY	242	235	train
127125	cv_-gncAg50	1	235	train
91168	ROgb-PGx_l0	32	235	train
96142	T8PAJKrqE1Q	1	235	train
99144	UEm06BxGZa8	18	235	train
45583	CJ0cuUPDpMY	173	235	train
77426	Mb_rnJzbsh0	51	235	train
142745	iIaEeP68nhA	2	235	train
72091	Ko6o8HuXgBM	409	235	train
8572	1Fz1owHrSyE	116	235	train
659	-9qHOY4PsGM	103	235	train
134305	fR4MhLPJcwc	109	235	train
99841	UTe_1wxo4EY	292	235	train
37472	9ppKcIUnzTw	19	235	train
152166	lcEJBA08l8M	576	235	train
167163	quDqaxOHJ2U	9	235	train
86254	PhY7WvJcAoY	14	235	train
128760	dVaQE52Z87M	38	235	train
95076	Sm3Hd1Wlc2k	67	235	train
2377	-b2QI8UA2ic	19	235	train
147507	k-pEzbL7gLY	72	235	train
186002	yZTBVyh_L5Q	88	235	train
172308	t22OP23mTms	11	235	train
46339	CXq5MGxKM0k	0	235	train
144133	io82JT7bZbs	109	235	train
102844	V_uQ5ZnIKMM	105	235	train
166890	qnnus0pIBsA	18	235	train
148129	kEYalTVMRRQ	105	235	train
45389	CF9FibYFQfQ	28	235	train
183757	xkTUJA7W8ME	110	235	train
20709	4eyg3kCvZ1A	196	235	train
73150	LA_kYVL5qO8	27	235	train
112038	YjRJRTTU7Jo	75	235	train
146017	jUThEz7A32M	9	235	train
22985	5Lmjq9Drcok	194	235	train
101866	VBnfiLSUVdc	140	235	train
114607	Zc7X04u9yug	35	235	train
111236	YT5Ye3MsgAo	112	235	train
144287	irFRNJMB3UQ	74	235	train
1335	-L0WSTOUfAU	182	235	train
62932	HqCu8_P0QLw	73	235	train
16901	3YzfYec2nYE	143	235	train
186003	yZUqRumma64	3	235	train
131569	eV0x4dym7Cs	187	235	train
119932	aSQbxVpm2f4	381	235	train
83029	O_YrJ7eSk1k	48	235	train
180961	wmdqvmFlo7s	144	235	train
43741	BjbAhsahVgU	28	235	train
154344	mLtLaUyUjBo	27	235	train
18031	3tIzmrKbFf8	74	235	train
71010	KT6aSYApy5E	206	235	train
83517	OkW-8Ea4DmQ	77	235	train
144757	j15AlnHY1Bg	174	235	train
48944	DLRRs9GyQY8	84	235	train
140594	h_bVfLgyVDQ	145	235	train
167852	rA12LIDvzUA	52	235	train
30106	7Skf53ywN5s	96	235	train
31475	7tsXBkB9AZo	124	235	train
149017	kXA0svPBJ6w	506	235	train
153124	lwSwIORLQ-o	15	235	train
22802	5HuigwGbFbo	139	235	train
39204	ALsyy9ZDYMs	155	235	train
36814	9cb2F2DUiD4	30	235	train
26843	6VArl9KMl7A	71	235	train
175384	uGwrFwlfYW8	107	235	train
185202	yGvofRpHUVk	209	235	train
62401	Hf9Id3EkyfI	22	235	train
51093	DyDa7ZbN1dI	74	235	train
114465	ZZoXiIFNSAE	104	235	train
74028	LT19zaddcig	157	235	train
135180	fj9UYbKJIJo	20	235	train
15155	34TQ3PjMFuI	0	235	train
106417	Wp5bsSSzgg8	367	235	train
62260	Hch5_Go_-y0	145	235	train
143188	iTRyhEeU5vw	33	235	train
105103	WP1SUQNysWg	66	235	train
176912	v-touyDjlAg	26	235	train
70428	KGkOJ_qwIzc	172	235	train
51479	E5J4lv-eG8c	29	235	train
86838	PtQRQmlK15Y	16	235	train
153813	m9yy93yLPl4	422	235	train
112653	Yx-92A4R6Sw	3	235	train
38868	AG-1ievLHDw	414	235	train
51234	E-wTo07QH7o	24	235	train
24976	5wTBby-sJUs	223	235	train
56807	FndSoZUOdXs	62	235	train
117752	_jAOfZ99lEo	41	235	train
47011	CjQa054tuQs	75	235	train
78826	N67NEDzrbI8	69	235	train
105095	WOi0Ox1EePw	21	235	train
134453	fU5nwuDGQJI	155	235	train
83392	Ohj12jX21CQ	188	235	train
134383	fSqUQ6X0lAc	1	235	train
56235	FbvlBNhnn_A	131	235	train
168010	rDh6aoFCCfo	87	235	train
13702	2ei5ygwZySA	52	235	train
91681	RZiq70gDM38	122	235	train
124702	c4c5Elw6ov0	67	235	train
25873	6B1qNNmkpMs	134	235	train
2846	-ixJF8EYBHg	435	235	train
25258	60mg5mKjmJM	2	236	train
138808	gxsFm1MoeSo	52	236	train
116328	_D7kE6opCik	565	236	train
31006	7jdoR2ufMjY	193	236	train
167305	qxycgHmxi3w	15	236	train
78649	N2M65oNbgIA	43	236	train
180101	wUZNw2dJKuU	142	236	train
65362	IbRqRWwO2jE	723	236	train
44767	C3bbcozWv4Q	56	236	train
157764	nXpARgVhLmY	15	236	train
133099	f0tBTrJ-G7c	94	236	train
7812	12yUmbXSmUQ	51	236	train
142226	i73nKFyLlfg	34	236	train
76322	MEPHbDQj5NU	13	236	train
116512	_HEtAFwYhUs	154	236	train
63929	I9X7DSK_d3g	0	236	train
126191	caTWwC670ME	227	236	train
93922	SN4Aii-9FtA	77	236	train
48066	D4BcfkKLgpY	45	236	train
58860	GVuT1EGDRYg	360	236	train
125634	cPJmCEvGyy4	56	236	train
120022	aU17f5EdvqE	186	236	train
116511	_HEtAFwYhUs	112	236	train
59608	GkHHYzHPZyE	95	236	train
160063	oMStqnwRV64	85	236	train
138809	gxsFm1MoeSo	74	236	train
52749	EThi3BUgxWo	285	236	train
32704	8IB6h5jjP9A	23	236	train
110138	Y5HHXykv-Ws	63	236	train
185390	yLOJvxp7Rss	13	236	train
126190	caTWwC670ME	190	236	train
172494	t7MSAOKfWVs	44	236	train
99433	UKirH23W5Yc	164	236	train
160178	oPFZnI9zcvE	184	236	train
152906	lrkGrjzky-I	3	236	train
72004	Km7RJb14iA0	64	236	train
76768	MNsQzMFz7_k	208	236	train
44766	C3bbcozWv4Q	31	236	train
76769	MNsQzMFz7_k	372	236	train
147269	jvezgrLQcV0	70	236	train
151662	lRntdEkqBX8	84	236	train
31964	84IMUeujhPM	10	236	train
157095	nJ73Z35brU0	30	236	train
143443	iYlTcNlTOjg	30	236	train
81527	O3oAWdkzT0Y	170	236	train
154580	mQuLCF_oFvc	181	236	train
32703	8IB6h5jjP9A	13	236	train
3962	00ezil7iN8A	147	236	train
66921	J6s-xqSv94U	0	236	train
81528	O3oAWdkzT0Y	190	236	train
59264	Gd2celrbJxY	85	236	train
58883	GWKHTcC-I8k	17	236	train
154579	mQuLCF_oFvc	114	236	train
179281	wBi0d-HOTp8	168	236	train
145579	jK8vj5ZrU50	508	236	train
168992	r_EWpK8Ekb4	16	236	train
160094	oN7nWfLsWYI	42	236	train
121461	ax4bu84Et00	83	236	train
157894	n_skwK8x6Uk	146	236	train
136683	gEjosBrdRzE	12	236	train
16767	3WfnUNL5TaI	45	236	train
151663	lRntdEkqBX8	269	236	train
157895	n_skwK8x6Uk	159	236	train
19975	4SUu2G5CvJQ	7	236	train
1355	-LNnU-P2SeQ	122	236	train
143444	iYlTcNlTOjg	60	236	train
7813	12yUmbXSmUQ	270	236	train
160177	oPFZnI9zcvE	94	236	train
149942	krTgqfgwxE8	80	236	train
92748	RwYSv7ipkcA	94	236	train
77923	Mn-4WiUemII	125	236	train
184729	y5aei50zTxM	164	236	train
179280	wBi0d-HOTp8	68	236	train
71938	KkcTrhTFCPc	505	236	train
83522	OkbGROnIOGI	251	236	train
114288	ZVRGrTMnHpI	37	236	train
153281	lz4pyi2PRKw	81	236	train
127006	csnF6gFE14I	127	236	train
140741	hcB8PpuaJrU	23	236	train
125432	cL85lIN82Mk	126	236	train
14340	2s1EDQJVi6s	172	236	train
54179	EvZ1nOlY3HA	127	236	train
48696	DGKusEuU9Kk	60	236	train
159295	o4HqWhVTW2o	0	236	train
59086	G__MPofCEoA	296	236	train
120021	aU17f5EdvqE	85	236	train
149943	krTgqfgwxE8	94	236	train
188891	z_ofaBYob0M	159	236	train
41207	Ax_CHY9CXHc	170	236	train
37870	9ySDqhJXwIs	154	236	train
95842	T1v8DYwggBQ	54	236	train
12785	2RS8xE_yp18	161	236	train
166434	qcmX9G1n0Pk	46	236	train
137590	gYJhiut7YeA	124	236	train
